FighterID,Name,Height,Weight,Reach,DOB,SSPM,StrkACC,SSAbsPM,StrkDEF,TDAVG,TDACC,TDDEF,SUBAVG,Wins,Losses,WLDiff,Fire
a683f9ddb70aa4bd,Sean Daugherty,"6'0""",175,,1975,0,0,0,0,0,0,0,0,0,1,-1,-1
985bca5a097fb3f4,Justin DeMoney,,170,,1985,0,0,0,0,0,0,0,0,0,1,-1,-1
2bcc39af95d6f2e8,John Devine,,,,  --,1.52,0.18,2.28,0.57,0,0,0,0,1,1,0,1
c2a7623f398d9bd7,David Dodd,"6'2""",200,,1973,0,0,0,0,0,0,0,0,0,2,-2,-1
fb3e61720be4690c,Mike Davis,"6'0""",155,72,1992,5.83,0.52,6.2,0.56,3.04,0.53,0.69,0.2,3,2,1,2.4
f57a8a52ca401ed9,Nick Diaz,"6'1""",170,76,1983,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1,19,8,11,-1
b72f3cafa6376e35,Robert Densley,"5'9""",155,,  --,1.81,0.47,0.4,0.6,0,0,0.5,0,0,1,-1,-1
31da66df48c0c1a0,Kyle Dietz,"5'8""",135,,1986,1.82,0.45,2.08,0.62,0,0,0,0,0,2,-2,-1
3b0a516d2921e0d6,Batgerel Danaa,"5'7""",135,70,1989,5.38,0.36,4.21,0.47,0.52,0.5,0.62,0,3,4,-1,-1
d0aaedcf7ccd0b45,Chris Daukaus,"6'3""",205,76,1989,6.05,0.5,4.64,0.55,0,0,1,0,4,4,0,-1
85980f5da429c0a6,Shane del Rosario,"6'4""",250,,1983,3.93,0.6,2.97,0.54,1.2,0.4,0.16,2.4,3,2,1,-1
4417980b3e798abf,Reuben Duran,"5'7""",135,71,1983,3.19,0.49,2.61,0.5,0.98,0.23,0.25,0.7,1,3,-2,-1
23725c826c481e7f,Paul Daley,"5'9""",170,76,1983,3.14,0.47,2.37,0.6,0.91,0.4,0.64,0,7,5,2,-1
5fd834edd92c9e50,Chris Drumm,"5'8""",145,,  --,0,0,0,0,0,0,0,0,0,0,0,0
2c483cf443f38ece,Vanessa Demopoulos,"5'2""",115,59,1988,3.71,0.42,5.61,0.43,0.58,0.13,0.5,0.8,3,3,0,0
8ce87f7e3a9baed2,Tiago dos Santos e Silva,"5'9""",145,70,1987,3.69,0.35,4.23,0.59,0.63,0.11,0.33,0.3,2,2,0,-1
7447e9f28508106a,Mackenzie Dern,"5'4""",115,63,1993,3.36,0.4,4.09,0.51,0.81,0.15,0.4,1.5,8,3,5,0
0509b954421bb327,John Doyle,"5'11""",205,,1976,3.5,0.44,10.51,0.27,0,0,0,0,0,1,-1,-1
55a80a9365bc107d,Marques Daniels,,155,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
e82b2adcaeff71ec,Rafael  Del Real,"5'11""",225,,  --,5.58,0.4,0,0,20.93,1,1,0,0,1,-1,-1
31732a614e7a3d1d,Alex Dunworth,"5'8""",155,,  --,1.94,0.31,8.71,0.35,0,0,0.5,0,0,0,0,0
fd52e5f9ab25c94c,Daermisi Zhawupasi,"5'8""",135,68,2000,1.24,0.51,2.75,0.34,6.19,0.75,0.64,2.1,1,1,0,-1
b7d524c77c27389b,Marcus Davis,"5'10""",170,70,1973,2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4,9,6,3,-1
37b1696e6d115957,Rolando Delgado,"6'3""",155,77,1981,1.56,0.4,1.83,0.62,1.17,0.22,0,3.5,1,2,-1,-1
acd870570949d8a2,Leonardo Damiani,"5'10""",170,69,1990,1.67,0.23,4.17,0.37,0,0,0.5,0,0,1,-1,-1
0bcfe2513cb3bc39,Tom DeBlass,"6'0""",185,,1982,1.5,0.35,4.43,0.37,1,0.5,0.28,0.5,0,2,-2,-1
43563a32c3f10e95,Cyrille Diabate,"6'6""",205,81,1973,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,4,5,-1,-1
b51f6791c794e289,Geronimo dos Santos,"6'3""",264,,1980,1.09,0.33,8.73,0.41,0,0,0.33,0,0,1,-1,-1
a62f85f6a6c19a4c,Wallen Del Rosario,"5'4""",125,67,1993,1.4,0.32,4.73,0.4,1,0.16,1,0,0,1,-1,-1
8dc46e9a7895ce1a,Alexandre Dantas,"6'2""",238,,1979,0.21,0.25,1.87,0.6,0,0,0,3.1,0,2,-2,-1
1971869b7e054261,Mike de la Torre,"5'11""",145,71,1986,3.21,0.39,4.75,0.51,0.36,0.16,0.83,0,2,4,-2,-1
b4f7a2d8ecc5e0c3,Ralph Dillon,"6'2""",205,,  --,0.34,0.14,0.69,0.6,0,0,0,0,0,1,-1,-1
ceee5dd37253199a,Ryan Diaz,,145,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
009c4420727149ea,AJ Dobson,"6'1""",185,76,1992,4.38,0.47,5.25,0.47,1.82,0.75,0.64,0.3,2,2,0,1
4c2d90e335e6df19,Alexis Davis,"5'6""",135,68,1984,4.63,0.49,4.45,0.54,0.95,0.44,0.34,0.7,10,7,3,1
bfa8f263815cfa2e,Adrian Diaz,"5'10""",145,,1988,0.48,0.42,3.84,0.51,2.4,0.5,0,0,0,1,-1,-1
d2fa318f34d0aadc,Karen Darabedyan,"5'7""",155,68,1986,3.43,0.51,2.62,0.67,2.14,0.75,0,0,1,2,-1,-1
454c3e9d4cd4a1b3,Joe Duarte,,155,,1977,2.27,0.38,4,0.53,3,0.5,0.69,1,2,1,1,-1
7cf0944b88966118,David Douglas,"5'11""",155,,1981,0,0,0,0,0,0,0,0,2,2,0,-1
afdb76fbd86f6d11,Edilberto de Oliveira,"6'0""",170,,1982,4.12,0.32,6.79,0.61,0,0,0,0,0,2,-2,-1
48544433372ecfa6,Cory Devela,"5'0""",185,,  --,4.07,0.41,4,0.47,1.07,0.12,0.62,0,1,3,-2,-1
63def5a5662a6917,Junior Dos Santos,"6'4""",238,77,1984,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1,15,8,7,-1
3746e21bb508391a,Crezio de Souza,,170,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
d6c0cdd7e467c440,Kyle Daukaus,"6'3""",185,76,1993,3.22,0.52,2.94,0.42,2.12,0.25,0.82,1.9,3,4,-1,-1
3bbcd63a016d9715,Cameron Dollar,"5'11""",155,,1987,5.04,0.38,2.94,0.61,0,0,0,0,0,1,-1,-1
bbc9ab95fa766493,Anderson Dos Santos,"5'5""",135,70,1985,2.7,0.25,5.37,0.49,0.98,0.14,0.66,0.7,1,3,-2,-1
fccb0fee256b7b4d,Raymond Daniels,"6'2""",185,,  --,0,0,2.61,0.38,0,0,0.33,3,0,1,-1,-1
5dd180c8b3196786,Gloria de Paula,"5'5""",115,67,1995,4.89,0.53,3.77,0.66,0.74,0.37,0.65,0.5,2,3,-1,-1
ed209f6618c82e41,Hacran Dias,"5'8""",155,69,1984,2.08,0.41,3.31,0.55,2.5,0.39,0.76,0.5,3,5,-2,-1
86cb6f5b1ca98dc0,Oleksandr Doskalchuk,"5'6""",125,,1990,0,0,0,0,0,0,0,0,0,0,0,0
8567466ae167216b,Thomas Diagne,"6'1""",154,,1983,4.53,0.48,4.53,0.63,2,1,0.66,0,1,3,-2,-1
2c9d00968f818270,Hakeem Dawodu,"5'8""",145,73,1991,5.45,0.5,3.37,0.56,0,0,0.65,0,6,4,2,-1
312f47c3d2f83ffa,Houston Dorr,"6'1""",210,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
1eff7bc0f815b270,Yorgan De Castro,"6'0""",250,74,1986,2.46,0.43,3.85,0.53,0,0,0.77,0,2,3,-1,-1
1f8cd7634e8286ff,Henrique Da Silva Lopes,"6'3""",240,,1985,0,0,0,0,0,0,0,0,0,0,0,0
b5abaa65f87938eb,Rafael Dias,"5'9""",145,,1979,1.13,0.27,2.19,0.6,3.17,0.47,1,1.2,1,2,-1,-1
f9aa6376ae16bfb4,Johil de Oliveira,"5'6""",170,,  --,0.51,0.34,0.73,0.58,1.1,0.5,0.44,0.6,0,2,-2,-1
43db649da89fac4b,Rilley Dutro,"5'8""",125,,1987,4.74,0.54,5.95,0.33,0,0,0.83,0,0,1,-1,-1
f57dd0bfa8c17813,Mark De La Rosa,"5'6""",135,65,1994,3.13,0.35,5,0.48,0.54,0.13,0.4,0.2,2,5,-3,-1
25f9a5f3e8a52618,Jhonata Diniz,"6'4""",254,79,1991,7.69,0.42,7.38,0.36,0,0,1,0,1,0,1,1
7df4d3c38792b083,Bill Duvall,"6'2""",185,,  --,0,0,2.4,0.4,0,0,0,0,0,1,-1,-1
7c9aeba0c4d4bd78,Anthony Do,"5'4""",125,,  --,0,0,0,0,0,0,0,0,0,0,0,0
957562fdf68a725a,Acacio Dos Santos,"6'4""",205,79,1991,1.27,0.41,1.4,0.43,0,0,0.31,0,0,1,-1,-1
6ef65b6a152e49d5,Philip De Fries,"6'5""",250,79,1986,2.3,0.47,3,0.37,3.29,0.42,1,0.6,2,3,-1,-1
bfaf4c87936b4fae,Humberto DeLeon,,135,,1989,0,0,0,0,0,0,0,0,0,1,-1,-1
a93f94c923c3a9cb,Christian Leroy Duncan,"6'2""",185,79,1995,4.03,0.5,5.51,0.42,0,0,0.5,0,1,1,0,0
654ae722109a0d31,Joe Duffy,"5'10""",155,73,1988,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,4,4,0,-1
4b450aa602611baa,Angel De Anda,"5'9""",225,,1985,5.68,0.46,6.32,0.47,0,0,0,0,0,1,-1,-1
902ab9197b83d0db,Phil Davis,"6'2""",205,79,1984,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,9,3,6,-1
32ba186f4b0e3267,Brian Ebersole,"6'0""",170,73,1980,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,6,3,3,-1
e56daf7725a0b5ab,Justin Edwards,"5'10""",155,70,1983,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1,2,5,-3,-1
4acb99524a9a81ab,Maurice Eazel,"5'7""",135,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
5e6294b37bbef029,Stephanie Egger,"5'6""",125,68,1988,1.93,0.53,2.08,0.53,3.04,0.4,0.5,0.8,3,3,0,0
20b13e96668caaa4,Roybert Echeverria,"5'5""",125,67,1995,2.95,0.53,2.52,0.57,0,0,0.71,2.6,0,1,-1,-1
ef44e4ea9050f2ea,Te Edwards,"5'8""",155,72,1990,1.5,0.41,4.15,0.44,0.72,1,0.44,0,1,2,-1,-1
5f3da9a9610d8969,Cameron Else,"5'9""",135,71,1987,1.99,0.4,8.09,0.51,0,0,0,0,0,2,-2,-1
e00a3dee329a51f7,Jamall Emmers,"5'10""",145,74,1989,4.95,0.47,3.79,0.57,1.98,0.4,0.9,0.2,2,4,-2,-1
7b9a85e5ff31ef47,Tom Erikson,"6'3""",280,,  --,0.94,0.47,1.87,0.25,4.68,0.6,1,6.2,3,2,1,-1
32ab52e5de93092d,Steve Erceg,"5'8""",125,68,1995,3.6,0.38,3.53,0.53,3,0.75,0.66,1,1,0,1,0
b12a1d19ee383b7c,Tonya Evinger,"5'7""",135,70,1981,1.16,0.42,4.02,0.38,0.93,0.3,0.33,0.9,0,5,-5,-1
83fd97284f4bb4a4,Efrain Escudero,"5'9""",155,71,1986,2.92,0.44,2.3,0.63,1.31,0.4,0.66,0.8,5,7,-2,-1
33011768c3c4dc9a,Terry Etim,"6'1""",155,73,1986,2.16,0.35,2.53,0.67,0.43,0.3,0.39,1.4,6,5,1,-1
215a70f073a7b726,Jordan Espinosa,"5'6""",125,69,1989,4.22,0.52,2.94,0.57,0.75,0.28,0.7,0.2,4,4,0,-1
b8da6f5c80ae2d15,Fedor Emelianenko,"6'0""",230,74,1976,3.18,0.51,1,0.63,2,0.63,0.82,1.9,23,3,20,2.4
4122da4f791b2f4f,Kolton Englund,"5'10""",155,69,1993,2.31,0.25,11.54,0.4,0,0,0,0,0,1,-1,-1
5f04e3d58d9ce982,Yves Edwards,"5'9""",155,73,1976,2.91,0.42,2.34,0.66,0.76,0.53,0.69,0.7,14,13,1,-1
e295b96f135d758a,Saul Elizondo,"5'7""",135,,1985,2.07,0.3,4.93,0.48,2,1,0.66,1,0,0,0,0
5f6f049d54728e88,Andre Ewell,"5'8""",145,75,1988,4.28,0.4,4.87,0.51,0.36,0.75,0.72,0.1,4,5,-1,-1
05866d8c3a321856,Marvin Eastman,"5'9""",185,73,1971,2.21,0.35,3.92,0.42,1.38,0.33,0.81,0,3,5,-2,-1
76e2870ffafbe38f,Movsar Evloev,"5'7""",145,72,1994,4.57,0.49,2.74,0.61,4.71,0.5,0.71,0.3,7,0,7,9.7542144
d7adfcfdf7c6c1f8,Ian Entwistle,"5'5""",135,,1986,0.11,0.07,7.36,0.31,0,0,0,12.1,1,2,-1,-1
8d5daf67983b65ba,Fred Ettish,"6'0""",180,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
528c24b99fbaab79,Johnny Eduardo,"5'7""",135,71,1978,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4,3,5,-2,-1
5713c1d2fac539ac,Cody East,"6'3""",245,,1988,4.15,0.43,7.32,0.4,3.97,1,0.16,0,0,2,-2,-1
c26ea30823f37316,Chel Erwin-Davis,"6'0""",170,,  --,4.06,0.54,1.13,0.61,4.25,1,0.5,1.4,0,0,0,0
1536a25e16fc299b,Anna Elmose,"5'3""",115,,1984,3.68,0.49,4.64,0.56,0,0,0.33,0,0,2,-2,-1
f54200f1dfb9b5d4,Aleksander Emelianenko,"6'6""",255,,1981,2.75,0.41,1.7,0.65,2.32,0.72,0.66,0.9,6,3,3,-1
f7ede18b4ec4ec1f,Bobby Escalante,,130,,  --,0,0,0,0,0,0,0,0,1,0,1,1
e60d773a0a42048a,Eddy Ellis,"5'9""",170,,  --,3.4,0.69,1.53,0.68,4,0.66,0.5,2,1,0,1,1
daf9be103c1edbbd,Kenny Ento,"6'2""",192,,  --,8.41,0.79,0,1,5.49,1,0,11,1,0,1,1
45c8fed13a62fe92,Sovannahry Em,"5'4""",135,,1992,0,0,0,0,0,0,0,0,0,0,0,0
fba03cd6cc28dc41,Josh Emmett,"5'6""",145,70,1985,4.07,0.36,4.66,0.61,0.92,0.37,0.46,0.1,9,4,5,-1
37e03538c960bac6,Abdul-Kerim Edilov,"6'2""",205,,1991,10.22,0.61,0.13,0.92,3.98,1,0,2,1,0,1,1
ed220e87bef0cc64,Evan Esguerra,,145,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
d910665038efc639,Carla Esparza,"5'1""",115,63,1987,2.16,0.4,2.69,0.55,3.22,0.35,0.47,0.3,10,5,5,-1
58bc81376286b3d3,Per Eklund,"5'10""",155,72,  --,2.07,0.61,2.38,0.67,2.07,0.11,0.5,3.6,1,2,-1,-1
c96d9178c9ed9e62,Tim Elliott,"5'7""",125,66,1986,3.47,0.44,2.76,0.56,3.88,0.47,0.6,0.9,8,10,-2,0
984b0c4c6e773a1c,Josh Epps,,130,,1986,0,0,0,0,0,0,0,0,0,1,-1,-1
f72465a784c1b084,Jessica Eye,"5'6""",125,66,1986,3.86,0.37,4.19,0.55,0.58,0.4,0.57,0.5,5,10,-5,-1
0577808d22dfe79c,Jon Olav Einemo,"6'6""",253,,1975,2.15,0.52,3.05,0.52,1.73,0.55,0.43,0,0,3,-3,-1
d238217e0f8ea8e1,Alex Enlund,"5'10""",145,,1987,0,0,0,0,0,0,0,0,0,0,0,0
5df17b3620145578,Cole Escovedo,"5'7""",135,72,1981,1.77,0.43,4.32,0.49,0.43,0.33,0.13,0,2,6,-4,-1
1741343f0ca34dd5,Aaron Ely,"5'8""",135,,1989,0.82,0.15,0.66,0.69,2.47,1,0.5,4.9,0,0,0,0
bc7230f231701d66,Mike Easton,"5'6""",135,70,1984,3.51,0.37,4.28,0.61,0.75,0.22,0.66,0,3,4,-1,-1
e873203fd50542f6,John Paul Elias,"6'4""",205,,  --,0,0,0,0,0,0,0,0,0,0,0,0
74b5736f1df40be3,Scott Ettling,,135,,  --,0,0,0.54,0.83,8.04,1,0,0,0,0,0,0
902ec2cc48c8ae8a,Julian Erosa,"6'1""",145,74,1989,6.22,0.48,6.35,0.47,1.66,0.46,0.61,0.6,7,7,0,-1
1a064688481f66e1,Joao Elias,"5'3""",125,64,1995,0.4,0.5,6.47,0.2,0,0,0.5,0,0,1,-1,-1
e3f443e4cbc3da8f,Marius Enache,"5'11""",155,,1975,1.71,0.34,0.66,0.84,3.94,1,0,3.9,0,0,0,0
6b56e94a59b7b134,Oban Elliott,"6'0""",170,72,1997,3.87,0.44,2.8,0.61,4,0.44,0,0,1,0,1,1
fc6e681bf6658faf,Ashlee Evans-Smith,"5'8""",135,67,1987,4.03,0.34,4.59,0.53,0.95,0.22,0.5,0,3,6,-3,-1
d9a56ecb6e94f02e,Evan Elder,"5'10""",155,72,1997,4.75,0.48,5,0.57,0.74,0.22,0.28,0.4,1,2,-1,1
77350fd0e6d1dba8,Lisa Ellis,"5'4""",115,,1982,1.68,0.48,2.32,0.57,4.19,0.63,0.5,0.6,0,3,-3,-1
d81ac739417d7f53,Jake Ellenberger,"5'9""",170,71,1985,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,10,11,-1,-1
e6904a03a66e711d,Adli Edwards,,145,,1989,0,0,0,0,0,0,0,0,0,0,0,0
ea9bfe9c25037bba,Shaun Etchell,"5'7""",125,68,1993,0,0,0,0,4.37,1,1,0,0,1,-1,-1
9766ed20b68c7c33,Billy Evangelista,"5'8""",155,68,1980,4.51,0.4,3.96,0.61,1.6,0.19,0.61,0.2,7,2,5,-1
ee779c43a8926d52,Rashad Evans,"6'0""",205,75,1979,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0,17,8,9,-1
082eba4cd80f736f,Jarno Errens,"5'11""",145,73,1994,1.67,0.38,2.93,0.52,0,0,0.33,0.5,0,2,-2,-1
0e4daed84a8f39a6,Eric Esch,"5'11""",350,,1968,3.07,0.71,1.74,0.43,0,0,0,2,2,1,1,2
41f3cfdab0b22236,Achilles Estremadura,"5'10""",155,68,1992,3.2,0.43,3.27,0.7,0,0,0,0,0,1,-1,-1
40ff198adda94b9f,Mark Eddiva,"5'8""",145,68,1986,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0,1,3,-2,-1
ccf5dc41417e9daf,Juan Espino,"6'3""",255,80,1980,2.38,0.7,1.95,0.4,8.93,0.78,0.5,2.4,2,1,1,-1
b36874652ed7715d,Pro Escobedo,,205,,  --,0,0,0,0,0,0,0,0,1,0,1,1
d2f310b5b072e986,Kevin Engel,"6'2""",170,,  --,0,0,0,0,0,0,0,0,0,0,0,0
f1fac969a1d70b08,Leon Edwards,"6'2""",170,74,1991,2.8,0.53,2.4,0.53,1.26,0.33,0.69,0.3,13,2,11,0
83455a9d17f57dae,Rafael Estevam,"5'8""",125,69,1996,6.47,0.8,0.4,0.5,4.04,0.5,0,0,1,0,1,1
d3de4a24f7eefac8,Doug Evans,"5'9""",155,,1980,1.79,0.35,2.55,0.55,3.19,0.83,0.69,0.6,0,2,-2,-1
a5b0bd216d8ba84e,Ross Ebanez,"5'9""",154,,1975,0.74,0.5,0.74,0.62,3.7,1,0,0,0,1,-1,-1
8e8e4487c621aa1c,Joe Ellenberger,"5'9""",155,72,1985,1.62,0.47,3.45,0.48,3.17,0.4,0,1.1,1,1,0,-1
ec421d5de0aea624,Vincent Eazelle,"5'11""",155,,1980,0,0,0,0,0,0,0,0,0,0,0,0
993d385f5a475375,Andy Enz,"6'3""",185,78,1991,3.51,0.23,5.32,0.57,0,0,0.58,0,0,3,-3,-1
27fc9218a3653e3c,Justin Eilers,"6'1""",235,,1978,2.86,0.43,5.66,0.49,0.82,0.25,0.5,0,2,4,-2,-1
dd8aec6de7035943,Dan Evensen,"6'3""",250,,1974,0.27,0.1,3.86,0.38,0,0,0,4,0,2,-2,-1
330bafba312face4,Oliver Enkamp,"6'0""",170,77,1991,2.38,0.36,3.55,0.37,0.87,0.16,0,0,0,2,-2,-1
74061adb224be3cc,Nick Ertl,"5'9""",155,,  --,1.34,0.69,1.59,0.41,1.88,0.5,0,0,1,1,0,-1
f2688492b9a525a3,Frankie Edgar,"5'6""",135,68,1981,3.77,0.4,2.82,0.65,2.29,0.31,0.65,0.3,18,11,7,-1
4234f0097c83fa62,Sijara Eubanks,"5'4""",125,67,1985,4.3,0.43,3.43,0.57,1.9,0.44,0.66,0.3,5,5,0,-1
411539901068522f,Jodie Esquibel,"5'1""",115,64,1986,4.1,0.31,7.37,0.52,0.75,0.21,0.83,0,0,4,-4,-1
bc7cf284c1c2f16e,Won Jin Eoh,"5'7""",160,,  --,3.74,0.44,3.58,0.46,0,0,0.5,0,0,1,-1,-1
22061ff217907c78,Konstantin Erokhin,"5'11""",230,,1983,1.07,0.36,1.83,0.47,0,0,0.7,0,0,2,-2,-1
f9ab66e67240db7b,Joselyne Edwards,"5'8""",135,70,1995,4.71,0.52,3.36,0.5,1,0.33,0.64,0.3,4,3,1,-1
22d80fb67e50ab0b,John Elam,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
dc0f07928009a127,Rob Emerson,"5'9""",155,70,1981,2.5,0.3,2.83,0.64,2.02,0.52,0.65,0.4,3,3,0,-1
92a9aa9c93192871,Darren Elkins,"5'10""",145,71,1984,3.53,0.38,3.35,0.51,2.73,0.34,0.58,1.1,17,10,7,0
ee457ef1e1c326c1,Ben Earwood,"5'8""",170,,  --,0.5,0.55,0.2,0.33,3,1,0,0,1,0,1,1
abd5fb12437eda21,Ramazan Emeev,"5'10""",170,76,1987,2.53,0.45,2.14,0.65,2.37,0.29,0.66,0.7,5,3,2,-1
eae4aec1a5a8ff01,Tom Egan,"5'11""",170,,  --,0,0,3.91,0.5,0,0,0.28,0,0,1,-1,-1
0798f558681d0eb5,Neal Ewing,,185,,1985,2.27,0.6,1.93,0.48,5,0.62,0,0,0,0,0,0
f53d4f21d1b5f2dc,Diego Ferreira,"5'9""",155,74,1985,4.66,0.37,3.42,0.56,0.71,0.22,0.63,0.7,9,5,4,1
036e96c1c12b8a59,Nick Fiore,"5'10""",155,72,1997,2.83,0.46,7.93,0.42,2.5,0.45,0.71,0,0,2,-2,-1
453ee00c3e1ae9dd,Ron Faircloth,"5'9""",205,,1979,0.39,0.4,8.9,0.42,0,0,0,0,0,0,0,0
c3c38c86f5ab9b5c,Jesse Fujarczyk,"6'4""",225,,1983,1.03,0.33,4.91,0.38,0,0,0.25,0,0,2,-2,-1
5af26b3201690d29,Rodney Faverus,"6'0""",215,,  --,2.3,0.53,1.6,0.54,4.5,1,0.25,0,0,1,-1,-1
90390dd1b0791e7f,Raheam Forest,,170,,1997,0,0,0,0,0,0,0,0,0,0,0,0
e5010b1b94ca5755,Paul Felder,"5'11""",155,70,1984,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,9,6,3,-1
f34312c2ccfa0e00,Spencer Fisher,"5'7""",155,68,1976,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8,9,8,1,-1
04e9955f33e0c267,Joao Paulo Faria,"5'9""",155,,  --,6.69,0.64,2.09,0.85,1.25,0.5,0,1.2,0,0,0,0
01d2ed8c502e3828,Caros Fodor,"5'9""",155,74,1984,2.76,0.54,2.83,0.54,2.1,0.25,0.5,0,5,2,3,-1
cbc071cb20ea59c7,Bibiano Fernandes,"5'7""",139,,1980,2.91,0.4,2.02,0.72,3.97,0.53,0.77,0.6,9,1,8,2.88
40389d39a92f5bfa,Wagnney Fabiano,"5'6""",145,69,1975,1.19,0.38,0.66,0.7,3.44,0.64,1,0.4,4,2,2,-1
65db4065e2bc107d,Darrius Flowers,"5'9""",170,71,1994,4.19,0.56,7.02,0.4,1.7,0.33,1,0,1,1,0,-1
253de74457bd6374,Tony Fryklund,"6'0""",185,,1971,3.49,0.39,6.5,0.43,0,0,0.66,0.5,2,5,-3,-1
fbb60f24af5d5a02,Torrez Finney,,185,,1998,0,0,0,0,0,0,0,0,0,0,0,0
86597694317e5e1b,Feng Pengchao,,135,,  --,0,0,0,0,0,0,0,0,0,0,0,0
1e719d4b676dc19a,Brunno Ferreira,"5'10""",185,72,1992,5.79,0.53,5.22,0.47,0,0,0.5,0,2,1,1,-1
7ee1babb99f30115,Emily Fernandez,,,,  --,0,0,0,0,0,0,0,0,0,0,0,0
9583662df31d943f,Luigi Fioravanti,"5'8""",170,70,1981,2.23,0.42,2.21,0.69,3.76,0.63,0.67,0.9,4,5,-1,-1
2abdead94ce73552,Paulo Filho,"5'8""",185,,1978,1.86,0.48,1.67,0.66,2.4,0.32,0.42,1.6,11,1,10,1
ecfdbf38681a59ba,Francisco France,"6'0""",205,,1983,0.54,0.33,3.51,0.27,0,0,0,6.1,1,0,1,1
c3e2eca94b2320bc,Katsuaki Furuki,"6'0""",168,,1980,0.27,0.1,2.67,0.39,0,0,0,3,0,1,-1,-1
d745d4146be48679,Mason Fowler,"5'11""",170,,  --,0,0,0,0,0,0,0,0,0,0,0,0
6e380a4d73ab4f0e,Ron Fields,"6'2""",200,,1974,0.33,0.33,2.64,0.11,0,0,0,0,0,1,-1,-1
b4c57a8c2b773e82,Michal Figlak,"5'10""",155,70,1996,1.87,0.29,4,0.44,1,0.2,0.57,0,0,1,-1,-1
3beeeafcbc8b4cbc,Gary Frazier,"6'0""",245,,  --,1.5,0.39,2.77,0.46,0,0,1,0,0,1,-1,-1
5517bd590dbbe1f8,Bryanna Fissori,"5'4""",145,,  --,1.4,0.46,1.2,0.57,2,0.25,0.5,0,0,0,0,0
8164250600b7c91b,Cody Floyd,,,,1988,0,0,0,0,0,0,0,0,1,0,1,1
d814f5192e58fb2f,Drew Fickett,"5'10""",155,70,1979,2.33,0.41,2.29,0.57,1.3,0.35,0.3,2.2,5,4,1,-1
b102c26727306ab6,Jussier Formiga,"5'5""",125,67,1985,1.42,0.39,2.34,0.64,1.82,0.35,0.87,0.6,9,7,2,-1
dbc17725b887860a,Cezar Ferreira,"6'1""",185,78,1985,1.9,0.42,2.44,0.53,2.69,0.53,0.84,0.5,9,6,3,-1
78863e4a28204a6b,Justin Frazier,"6'0""",265,75,1989,1.11,0.66,6.11,0.04,0,0,0,0,0,1,-1,-1
f1f37d667bcd0d27,Willamy Freire,"5'8""",155,,1987,1.53,0.37,0.93,0.62,0.5,1,0.73,0,0,2,-2,-1
b53c46f613f6f248,Brianna Fortino,"5'0""",115,62,1993,3.53,0.41,3.23,0.57,2.5,0.45,0.66,0,1,1,0,-1
947eccadb72f4f6f,Jesse Forbes,"6'2""",185,75,1984,2.11,0.24,4.06,0.53,1.79,0.75,0.66,1.2,0,4,-4,-1
f89e6e66b9b112de,Rico Farrington,"6'4""",170,79,1989,6.33,0.41,7.2,0.51,0,0,0.2,0,0,1,-1,-1
0496cdac0bc9edd8,Jesse Finney,"6'0""",170,,1974,0,0,0,0,0,0,0,0,2,0,2,2
0adf1aacda5e26ac,AJ Fonseca,"5'4""",145,,  --,0,0,0,0,0,0,0,0,0,1,-1,-1
a71ce6ff0b4a9dbb,Sterling Ford,"5'10""",155,,1986,0,0,0,0,0,0,0,0,1,1,0,-1
725b1abc9a39d873,AJ Fletcher,"5'10""",170,67,1997,3.54,0.49,4.59,0.47,1.92,0.41,0.28,1.1,2,2,0,0
a01a62132460a98d,Adam Fugitt,"6'1""",170,77,1989,4.3,0.54,5.13,0.48,3.43,0.33,0.5,0,1,2,-1,-1
fa534853eb195270,Mal Foki,"5'7""",220,,  --,2.86,0.14,14.29,0.54,0,0,0,0,0,1,-1,-1
dccb63727f2f5f74,Matt Frevola,"5'9""",155,71,1990,3.72,0.41,3.56,0.59,2.26,0.36,0.42,0.9,6,3,3,2.4
d71d968dc6ecfdaf,Katsuhisa Fujii,"6'0""",205,,1972,4,0.5,4.43,0.64,2.14,0.25,0.5,2.1,2,2,0,-1
